Timestamp: 7-3-2024 14:58:01, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 14:58:01, x: 0,6656253, y: 1,224983, z: -0,4960583, rx: 63,0162, ry: 7,047327, rz: 347,1857, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 14:58:07, x: 0,009928882, y: 1,304854, z: -0,009445518, rx: 359,5177, ry: 358,8153, rz: 5,183346, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,009493351, y: 1,305081, z: -0,00954479, rx: 359,3632, ry: 358,6776, rz: 5,312548, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,009189129, y: 1,305261, z: -0,009726107, rx: 359,3073, ry: 358,5053, rz: 5,409473, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,008960605, y: 1,305246, z: -0,009892911, rx: 359,2964, ry: 358,3166, rz: 5,498513, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,008753359, y: 1,305269, z: -0,01007354, rx: 359,3327, ry: 358,1105, rz: 5,546731, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,008571923, y: 1,305372, z: -0,01025656, rx: 359,413, ry: 357,8981, rz: 5,579156, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:07, x: 0,008414507, y: 1,305321, z: -0,01039103, rx: 359,4749, ry: 357,6647, rz: 5,651046, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,008098841, y: 1,3054, z: -0,01052338, rx: 359,5693, ry: 357,4149, rz: 5,747976, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,008090436, y: 1,30509, z: -0,01074782, rx: 359,7755, ry: 357,1326, rz: 5,851666, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,008131385, y: 1,304645, z: -0,01101574, rx: 0,04456628, ry: 356,804, rz: 5,972663, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,008472323, y: 1,303628, z: -0,01144633, rx: 0,3373334, ry: 356,4797, rz: 6,110829, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,008574128, y: 1,302928, z: -0,01182801, rx: 0,7353467, ry: 356,1432, rz: 6,252057, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,009045184, y: 1,302481, z: -0,01206219, rx: 1,161705, ry: 355,7986, rz: 6,40635, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,01314163, y: 1,305131, z: -0,01266876, rx: 1,116973, ry: 355,7219, rz: 6,072424, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,01342982, y: 1,309485, z: -0,01383957, rx: 0,1304608, ry: 356,913, rz: 4,717127, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,01367587, y: 1,311813, z: -0,01244855, rx: 358,931, ry: 357,8264, rz: 3,272162, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,0203647, y: 1,307701, z: -0,01276404, rx: 357,7795, ry: 358,206, rz: 4,900789, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,02026427, y: 1,307114, z: -0,01228189, rx: 356,8155, ry: 358,6638, rz: 4,596991, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:07, x: 0,02162063, y: 1,306929, z: -0,01672485, rx: 358,3938, ry: 358,1791, rz: 4,612572, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02192664, y: 1,304921, z: -0,01509002, rx: 359,1905, ry: 357,8632, rz: 4,620404, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02504319, y: 1,304436, z: -0,01668787, rx: 0,01253823, ry: 357,9319, rz: 4,25278, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,0256139, y: 1,30665, z: -0,01657793, rx: 0,7822962, ry: 358,7197, rz: 3,826845, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02738643, y: 1,306039, z: -0,01614794, rx: 0,7210932, ry: 358,6708, rz: 4,149373, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02875358, y: 1,305795, z: -0,01606959, rx: 1,098235, ry: 358,497, rz: 4,429913, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,0294795, y: 1,305657, z: -0,01588982, rx: 1,147467, ry: 358,4396, rz: 4,358887, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03041673, y: 1,306126, z: -0,01580116, rx: 1,099415, ry: 358,399, rz: 4,425054, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03141242, y: 1,305987, z: -0,01555759, rx: 1,153766, ry: 358,3011, rz: 4,744418, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03181642, y: 1,306363, z: -0,0157603, rx: 1,548212, ry: 358,0708, rz: 4,690233, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03250062, y: 1,306607, z: -0,01557454, rx: 1,709689, ry: 357,8298, rz: 4,799153, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03275299, y: 1,30637, z: -0,01507923, rx: 2,070843, ry: 357,7442, rz: 4,970951, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03346646, y: 1,306334, z: -0,01493889, rx: 2,297569, ry: 357,5447, rz: 4,832639, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03302693, y: 1,306224, z: -0,01448631, rx: 2,321016, ry: 357,5297, rz: 4,700999, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03429765, y: 1,306725, z: -0,01490641, rx: 2,654288, ry: 357,0432, rz: 4,70499, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03464228, y: 1,307355, z: -0,01482609, rx: 2,447008, ry: 356,8461, rz: 4,676055, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03512579, y: 1,308088, z: -0,01499778, rx: 2,565554, ry: 356,8542, rz: 4,969264, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03580028, y: 1,307631, z: -0,01467952, rx: 2,075143, ry: 356,6201, rz: 5,011457, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03629649, y: 1,308144, z: -0,01467025, rx: 1,652269, ry: 356,5735, rz: 5,039897, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03596854, y: 1,307828, z: -0,01479638, rx: 1,378759, ry: 356,593, rz: 5,009926, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03648329, y: 1,307678, z: -0,01475707, rx: 1,1397, ry: 356,4316, rz: 4,904507, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03653681, y: 1,308501, z: -0,01471281, rx: 1,017535, ry: 356,5278, rz: 4,753531, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03675491, y: 1,308657, z: -0,01456022, rx: 0,7425591, ry: 356,4783, rz: 4,585206, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03646469, y: 1,30879, z: -0,01468241, rx: 0,5446783, ry: 356,3215, rz: 4,374469, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03668946, y: 1,308971, z: -0,01465377, rx: 0,09305716, ry: 356,0565, rz: 4,001254, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03618002, y: 1,309158, z: -0,01470095, rx: 359,5729, ry: 355,8451, rz: 4,056536, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03485996, y: 1,310248, z: -0,01449433, rx: 359,1783, ry: 355,8148, rz: 3,883901, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03533959, y: 1,309842, z: -0,0150446, rx: 358,6611, ry: 355,2918, rz: 4,131459, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03407359, y: 1,310158, z: -0,01503316, rx: 358,6705, ry: 355,2911, rz: 4,279674, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03336072, y: 1,310188, z: -0,01463336, rx: 358,3128, ry: 354,8141, rz: 4,268331, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03238213, y: 1,310582, z: -0,01513433, rx: 358,1504, ry: 354,0883, rz: 4,567525, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03131223, y: 1,310931, z: -0,01538521, rx: 357,9757, ry: 353,4306, rz: 4,796789, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,03046381, y: 1,311081, z: -0,01527971, rx: 357,6901, ry: 352,9543, rz: 5,141255, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02906233, y: 1,311529, z: -0,01525128, rx: 357,3976, ry: 352,6472, rz: 5,542305, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02832127, y: 1,312055, z: -0,0151521, rx: 357,0067, ry: 352,2265, rz: 5,668103, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02669305, y: 1,312913, z: -0,01433274, rx: 356,562, ry: 352,0552, rz: 5,812691, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02578264, y: 1,313532, z: -0,01447782, rx: 356,4315, ry: 351,9505, rz: 5,861082, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02464771, y: 1,313223, z: -0,01394019, rx: 356,1563, ry: 352,0162, rz: 5,894948, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,0235008, y: 1,313253, z: -0,01377901, rx: 356,0161, ry: 351,9767, rz: 5,989577, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02240956, y: 1,313542, z: -0,01346004, rx: 355,991, ry: 352,0909, rz: 6,195921, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,0214048, y: 1,313737, z: -0,01282817, rx: 355,8848, ry: 352,1258, rz: 6,546726, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,02011359, y: 1,313751, z: -0,01256341, rx: 355,8214, ry: 352,1881, rz: 6,877589, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,01847357, y: 1,313208, z: -0,01223218, rx: 355,7919, ry: 352,2197, rz: 7,115426, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,01708603, y: 1,312849, z: -0,0122951, rx: 356,0216, ry: 352,1166, rz: 7,289836, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,01543534, y: 1,312452, z: -0,01205593, rx: 356,2484, ry: 352,139, rz: 7,55058, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,01351988, y: 1,312144, z: -0,0116649, rx: 356,4224, ry: 352,3192, rz: 8,036452, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,01175863, y: 1,31188, z: -0,01118541, rx: 356,5079, ry: 352,4493, rz: 8,550287, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,009692848, y: 1,311064, z: -0,01039636, rx: 356,5085, ry: 352,6043, rz: 9,120431, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,00787425, y: 1,309963, z: -0,009983987, rx: 356,323, ry: 352,72, rz: 9,629227, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,004841447, y: 1,310379, z: -0,00976482, rx: 356,4396, ry: 353,0764, rz: 10,05724, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,002054393, y: 1,30988, z: -0,009102225, rx: 356,2901, ry: 353,1597, rz: 10,59237, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: 0,000351429, y: 1,310431, z: -0,009171873, rx: 356,2957, ry: 353,2488, rz: 11,35792, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,003350973, y: 1,309622, z: -0,007894069, rx: 356,0129, ry: 353,4837, rz: 11,93809, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,005872488, y: 1,30932, z: -0,008038878, rx: 356,0671, ry: 353,4702, rz: 12,70573, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,009306371, y: 1,308667, z: -0,007557899, rx: 355,9207, ry: 353,2809, rz: 13,07483, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,01239812, y: 1,308306, z: -0,007527113, rx: 355,9849, ry: 353,3535, rz: 13,41954, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,01580048, y: 1,308172, z: -0,007073998, rx: 355,8828, ry: 353,3994, rz: 13,80087, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,01901197, y: 1,307745, z: -0,00633502, rx: 355,7871, ry: 353,5086, rz: 14,34858, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,02330065, y: 1,307887, z: -0,006051004, rx: 355,5882, ry: 353,2466, rz: 14,68478, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,02562922, y: 1,307847, z: -0,005813211, rx: 355,5673, ry: 352,9122, rz: 15,27896, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,02830076, y: 1,307417, z: -0,005580276, rx: 355,5394, ry: 352,6684, rz: 15,82235, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,03142816, y: 1,306976, z: -0,005603731, rx: 355,6226, ry: 352,6585, rz: 16,10165, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,03447354, y: 1,306687, z: -0,005411416, rx: 355,67, ry: 352,6055, rz: 16,38712, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,03762126, y: 1,306284, z: -0,005137593, rx: 355,682, ry: 352,5987, rz: 16,71441, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,0404864, y: 1,305743, z: -0,004949093, rx: 355,6842, ry: 352,5487, rz: 16,87818, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,04316193, y: 1,30543, z: -0,004985392, rx: 355,796, ry: 352,5088, rz: 16,96242, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,04551899, y: 1,305197, z: -0,005026877, rx: 355,9075, ry: 352,5723, rz: 16,99833, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,04779983, y: 1,30468, z: -0,005071551, rx: 356,0324, ry: 352,7907, rz: 17,08624, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,05007184, y: 1,304031, z: -0,005071789, rx: 356,1407, ry: 352,9651, rz: 17,11557, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,05229735, y: 1,303711, z: -0,005046159, rx: 356,2583, ry: 353,176, rz: 17,10688, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,054869, y: 1,303595, z: -0,004956812, rx: 356,2721, ry: 353,303, rz: 17,09139, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:08, x: -0,05653942, y: 1,303393, z: -0,005014151, rx: 356,2158, ry: 353,2408, rz: 17,23969, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,05817002, y: 1,302842, z: -0,005128682, rx: 356,3175, ry: 353,3798, rz: 17,27724, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,05986702, y: 1,302449, z: -0,005269736, rx: 356,4617, ry: 353,5363, rz: 17,12443, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,06185585, y: 1,302425, z: -0,005258381, rx: 356,5056, ry: 353,6319, rz: 17,07532, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,06371135, y: 1,302237, z: -0,004991263, rx: 356,4606, ry: 353,5941, rz: 17,17998, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,06534231, y: 1,302035, z: -0,004874349, rx: 356,3808, ry: 353,5006, rz: 17,21049, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,06683505, y: 1,302005, z: -0,00491035, rx: 356,3826, ry: 353,4849, rz: 17,21941, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,06815505, y: 1,302067, z: -0,004855841, rx: 356,3476, ry: 353,5184, rz: 17,29102, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,0695982, y: 1,301942, z: -0,004775763, rx: 356,2733, ry: 353,5721, rz: 17,34276, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07100683, y: 1,301772, z: -0,004744828, rx: 356,2049, ry: 353,5996, rz: 17,35828, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07223731, y: 1,301596, z: -0,004697174, rx: 356,1656, ry: 353,6334, rz: 17,40471, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07322413, y: 1,301486, z: -0,00473696, rx: 356,1398, ry: 353,6992, rz: 17,4542, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07448143, y: 1,301464, z: -0,004798651, rx: 356,1132, ry: 353,7552, rz: 17,4238, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07532465, y: 1,301282, z: -0,004764289, rx: 356,0501, ry: 353,7945, rz: 17,54193, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07675797, y: 1,301134, z: -0,004788756, rx: 356,02, ry: 353,8752, rz: 17,63918, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07801354, y: 1,300837, z: -0,004854649, rx: 356,0204, ry: 353,8623, rz: 17,75368, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,07936978, y: 1,300733, z: -0,004945368, rx: 356,0142, ry: 353,7595, rz: 17,86533, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08052069, y: 1,300686, z: -0,00493297, rx: 355,9462, ry: 353,602, rz: 18,03036, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08157963, y: 1,300506, z: -0,005001515, rx: 355,88, ry: 353,4525, rz: 18,165, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08254713, y: 1,300336, z: -0,005119532, rx: 355,854, ry: 353,3305, rz: 18,27987, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08361822, y: 1,300039, z: -0,005136549, rx: 355,8574, ry: 353,2002, rz: 18,37088, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08468479, y: 1,299837, z: -0,00516668, rx: 355,8711, ry: 353,0609, rz: 18,48448, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08555585, y: 1,299655, z: -0,005295426, rx: 355,9041, ry: 352,9371, rz: 18,6063, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08629018, y: 1,299409, z: -0,005313635, rx: 355,9332, ry: 352,8356, rz: 18,6958, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08684582, y: 1,299367, z: -0,005394071, rx: 355,9483, ry: 352,7306, rz: 18,80233, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08741927, y: 1,299172, z: -0,005417466, rx: 355,9346, ry: 352,6856, rz: 18,85205, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,0881381, y: 1,298979, z: -0,005504906, rx: 355,9733, ry: 352,6298, rz: 18,85466, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08866012, y: 1,29883, z: -0,005535543, rx: 355,9721, ry: 352,5525, rz: 18,85923, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08897811, y: 1,298745, z: -0,005670965, rx: 355,9691, ry: 352,4926, rz: 18,84396, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08931834, y: 1,298627, z: -0,005769372, rx: 355,9608, ry: 352,4162, rz: 18,7854, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08965045, y: 1,298712, z: -0,005907923, rx: 355,9396, ry: 352,3855, rz: 18,68681, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08979023, y: 1,298687, z: -0,006051898, rx: 355,9304, ry: 352,2902, rz: 18,67946, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,08992279, y: 1,298645, z: -0,006194085, rx: 355,965, ry: 352,2141, rz: 18,64764, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,0902276, y: 1,29862, z: -0,006333828, rx: 355,9836, ry: 352,088, rz: 18,54795, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09040731, y: 1,298608, z: -0,006514072, rx: 356,0246, ry: 351,9249, rz: 18,4366, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09049344, y: 1,298618, z: -0,006767511, rx: 356,05, ry: 351,8001, rz: 18,26345, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09052503, y: 1,298647, z: -0,00703758, rx: 356,1025, ry: 351,6667, rz: 18,14339, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09058446, y: 1,298769, z: -0,007302761, rx: 356,1259, ry: 351,5506, rz: 17,9881, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09060675, y: 1,298876, z: -0,007559359, rx: 356,1265, ry: 351,4247, rz: 17,8237, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09057033, y: 1,298955, z: -0,007843435, rx: 356,1585, ry: 351,3125, rz: 17,59693, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09030229, y: 1,2992, z: -0,008204073, rx: 356,1636, ry: 351,1657, rz: 17,41613, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09029251, y: 1,299425, z: -0,008540779, rx: 356,1469, ry: 351,0718, rz: 17,25565, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09028226, y: 1,299549, z: -0,008875191, rx: 356,108, ry: 350,9888, rz: 17,11129, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09044361, y: 1,299591, z: -0,009123802, rx: 356,0591, ry: 350,9073, rz: 16,99317, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09066099, y: 1,299844, z: -0,009467959, rx: 356,0208, ry: 350,8265, rz: 16,86756, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09079581, y: 1,300002, z: -0,009768784, rx: 355,9417, ry: 350,7332, rz: 16,87482, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09107828, y: 1,299998, z: -0,01011226, rx: 355,8947, ry: 350,6735, rz: 16,81035, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09157097, y: 1,29998, z: -0,01050383, rx: 355,8649, ry: 350,6151, rz: 16,67922, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09202343, y: 1,300013, z: -0,01084006, rx: 355,8908, ry: 350,5141, rz: 16,65742, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,0926491, y: 1,300126, z: -0,01106763, rx: 355,8818, ry: 350,381, rz: 16,67845, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09323061, y: 1,300165, z: -0,01127726, rx: 355,8599, ry: 350,2599, rz: 16,70885, instruction ID: 2, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:09, x: -0,09371746, y: 1,299911, z: -0,01152703, rx: 355,8849, ry: 350,1736, rz: 16,70632, instruction ID: 2, Game state: Waiting for user to touch goal
