Timestamp: 7-3-2024 13:43:00, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:01, x: -0,538741, y: 0,8860623, z: 0,1351745, rx: 33,59907, ry: 182,789, rz: 167,9296, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,696543, y: 1,174319, z: -0,3425384, rx: 350,8601, ry: 86,92476, rz: 348,9737, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,696215, y: 1,174091, z: -0,342302, rx: 350,7938, ry: 87,22791, rz: 348,7977, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6958827, y: 1,173867, z: -0,3421886, rx: 350,7237, ry: 87,46114, rz: 348,6734, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6955539, y: 1,173745, z: -0,3420281, rx: 350,7048, ry: 87,71203, rz: 348,5941, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6951305, y: 1,173698, z: -0,3419403, rx: 350,7221, ry: 87,92271, rz: 348,5499, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6946096, y: 1,173487, z: -0,3418262, rx: 350,7047, ry: 88,14323, rz: 348,4845, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6940836, y: 1,173288, z: -0,3416246, rx: 350,71, ry: 88,42536, rz: 348,3758, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6935285, y: 1,172939, z: -0,3412125, rx: 350,745, ry: 88,72292, rz: 348,302, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6928602, y: 1,172648, z: -0,3407824, rx: 350,7553, ry: 89,01701, rz: 348,1923, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6920619, y: 1,17239, z: -0,3403958, rx: 350,8047, ry: 89,30003, rz: 348,1014, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6912783, y: 1,172265, z: -0,3400596, rx: 350,9087, ry: 89,48544, rz: 348,1108, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6904785, y: 1,17207, z: -0,339719, rx: 350,9147, ry: 89,56702, rz: 348,1259, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6896829, y: 1,171907, z: -0,3393572, rx: 350,9058, ry: 89,58835, rz: 348,2095, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6889002, y: 1,171664, z: -0,3388678, rx: 350,8785, ry: 89,67462, rz: 348,3177, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6881386, y: 1,17147, z: -0,3382618, rx: 350,9123, ry: 89,85696, rz: 348,3768, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6873477, y: 1,171316, z: -0,3377252, rx: 350,9898, ry: 90,08027, rz: 348,4505, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6866319, y: 1,171202, z: -0,3372871, rx: 351,0323, ry: 90,2598, rz: 348,4905, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6858755, y: 1,171017, z: -0,3368801, rx: 351,0191, ry: 90,42233, rz: 348,5496, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6852046, y: 1,170808, z: -0,3365281, rx: 351,0235, ry: 90,5487, rz: 348,6233, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,684949, y: 1,170964, z: -0,3362909, rx: 351,0712, ry: 90,58083, rz: 348,7454, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6845594, y: 1,170792, z: -0,3360886, rx: 350,9818, ry: 90,5985, rz: 348,8889, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6842999, y: 1,170924, z: -0,3360116, rx: 350,9901, ry: 90,65944, rz: 349,0066, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6839663, y: 1,170951, z: -0,3359597, rx: 350,9534, ry: 90,7825, rz: 349,1209, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,683755, y: 1,171076, z: -0,3359608, rx: 350,9639, ry: 90,91318, rz: 349,1931, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6837656, y: 1,171166, z: -0,3360917, rx: 350,8998, ry: 90,94907, rz: 349,2584, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6835522, y: 1,171194, z: -0,3359911, rx: 350,831, ry: 90,97845, rz: 349,3168, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6835582, y: 1,171278, z: -0,3362321, rx: 350,762, ry: 91,00349, rz: 349,3327, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,683525, y: 1,171354, z: -0,3365991, rx: 350,715, ry: 91,00288, rz: 349,3429, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6834381, y: 1,171455, z: -0,3369702, rx: 350,7009, ry: 91,06971, rz: 349,3342, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6832032, y: 1,171459, z: -0,337487, rx: 350,6879, ry: 91,17796, rz: 349,2662, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,682896, y: 1,171409, z: -0,3378421, rx: 350,7042, ry: 91,31106, rz: 349,1614, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6825057, y: 1,171328, z: -0,3382108, rx: 350,733, ry: 91,4575, rz: 349,0262, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6821548, y: 1,171247, z: -0,3386142, rx: 350,8054, ry: 91,5789, rz: 348,8708, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6817926, y: 1,171173, z: -0,3390816, rx: 350,8566, ry: 91,68114, rz: 348,6842, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6815226, y: 1,171105, z: -0,3395368, rx: 350,9111, ry: 91,78282, rz: 348,5228, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,681406, y: 1,171183, z: -0,3399207, rx: 350,9716, ry: 91,85268, rz: 348,3748, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6813887, y: 1,171166, z: -0,3403437, rx: 350,9942, ry: 91,86561, rz: 348,2975, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6814455, y: 1,171208, z: -0,3407385, rx: 350,9984, ry: 91,86402, rz: 348,2264, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6816254, y: 1,171341, z: -0,3411562, rx: 350,984, ry: 91,8646, rz: 348,1767, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6818827, y: 1,171476, z: -0,3415311, rx: 350,963, ry: 91,87333, rz: 348,1448, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,68212, y: 1,171681, z: -0,3418806, rx: 350,96, ry: 91,87669, rz: 348,1253, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6822936, y: 1,171814, z: -0,34219, rx: 350,9448, ry: 91,84547, rz: 348,1372, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6824867, y: 1,172004, z: -0,3425099, rx: 350,932, ry: 91,73654, rz: 348,1581, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6826026, y: 1,17212, z: -0,3427965, rx: 350,8989, ry: 91,64124, rz: 348,1555, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6826265, y: 1,172166, z: -0,3430942, rx: 350,9036, ry: 91,5619, rz: 348,1498, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6824748, y: 1,172169, z: -0,343339, rx: 350,9232, ry: 91,53464, rz: 348,0986, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6822152, y: 1,172173, z: -0,3435442, rx: 350,983, ry: 91,538, rz: 348,0267, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6818519, y: 1,172146, z: -0,3437023, rx: 351,0998, ry: 91,54285, rz: 347,9021, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:03, x: -0,6814486, y: 1,172122, z: -0,3440003, rx: 351,2115, ry: 91,43237, rz: 347,8059, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6808197, y: 1,17202, z: -0,34439, rx: 351,2452, ry: 91,26209, rz: 347,7165, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6801945, y: 1,171952, z: -0,3448341, rx: 351,3316, ry: 91,13443, rz: 347,6461, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6795455, y: 1,171908, z: -0,3452089, rx: 351,4184, ry: 91,06991, rz: 347,5529, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6789135, y: 1,17191, z: -0,3456563, rx: 351,5018, ry: 91,06338, rz: 347,4602, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6782576, y: 1,171877, z: -0,3461096, rx: 351,5782, ry: 91,05377, rz: 347,3772, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6776881, y: 1,172006, z: -0,3466903, rx: 351,6436, ry: 91,07433, rz: 347,3413, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6772032, y: 1,172107, z: -0,3475134, rx: 351,6713, ry: 91,03732, rz: 347,3622, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6767037, y: 1,17221, z: -0,3482955, rx: 351,6915, ry: 91,04253, rz: 347,3505, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6763051, y: 1,172298, z: -0,3491842, rx: 351,6924, ry: 91,05743, rz: 347,2852, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6760036, y: 1,172457, z: -0,3501425, rx: 351,7247, ry: 91,08119, rz: 347,213, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,67587, y: 1,172609, z: -0,3510925, rx: 351,7471, ry: 91,11214, rz: 347,1051, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6757283, y: 1,172704, z: -0,3521052, rx: 351,7377, ry: 91,16611, rz: 346,9501, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6755462, y: 1,17282, z: -0,3531425, rx: 351,7629, ry: 91,25346, rz: 346,7746, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,675267, y: 1,172936, z: -0,3541743, rx: 351,7974, ry: 91,36606, rz: 346,5702, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6750557, y: 1,173093, z: -0,3553461, rx: 351,8721, ry: 91,43399, rz: 346,3904, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6748453, y: 1,173215, z: -0,3565021, rx: 351,9408, ry: 91,44993, rz: 346,209, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6746356, y: 1,173152, z: -0,357719, rx: 351,9222, ry: 91,43698, rz: 346,0194, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6744809, y: 1,173164, z: -0,3588066, rx: 351,9393, ry: 91,44862, rz: 345,8236, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743276, y: 1,173211, z: -0,3598598, rx: 351,9377, ry: 91,47825, rz: 345,6546, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,674266, y: 1,173393, z: -0,3608952, rx: 351,988, ry: 91,49814, rz: 345,4947, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,674136, y: 1,173518, z: -0,3618402, rx: 352,0156, ry: 91,54169, rz: 345,3569, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,674113, y: 1,173606, z: -0,3627818, rx: 352,0455, ry: 91,54557, rz: 345,2527, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6741094, y: 1,173618, z: -0,3636915, rx: 352,0121, ry: 91,47195, rz: 345,2133, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6741068, y: 1,173768, z: -0,3645766, rx: 351,9719, ry: 91,37928, rz: 345,1875, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740698, y: 1,173939, z: -0,3653556, rx: 351,9066, ry: 91,32485, rz: 345,2066, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740398, y: 1,174159, z: -0,3660014, rx: 351,9037, ry: 91,35837, rz: 345,2064, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740342, y: 1,174329, z: -0,3666061, rx: 351,9089, ry: 91,43415, rz: 345,18, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740627, y: 1,174448, z: -0,3672049, rx: 351,9475, ry: 91,51763, rz: 345,1279, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740976, y: 1,174432, z: -0,3678722, rx: 351,919, ry: 91,54874, rz: 345,0452, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6741288, y: 1,174478, z: -0,3685395, rx: 351,9142, ry: 91,54665, rz: 344,9625, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6741811, y: 1,174516, z: -0,3692311, rx: 351,8792, ry: 91,48865, rz: 344,8737, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6742153, y: 1,174621, z: -0,3698321, rx: 351,8701, ry: 91,43848, rz: 344,7918, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743138, y: 1,174778, z: -0,3703706, rx: 351,8828, ry: 91,41959, rz: 344,7193, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743844, y: 1,174812, z: -0,3708418, rx: 351,8786, ry: 91,44196, rz: 344,6409, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6744581, y: 1,174859, z: -0,3713192, rx: 351,8981, ry: 91,45925, rz: 344,5882, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6744856, y: 1,174891, z: -0,3718415, rx: 351,8665, ry: 91,44313, rz: 344,5542, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743982, y: 1,174834, z: -0,3723021, rx: 351,7804, ry: 91,45789, rz: 344,5498, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743977, y: 1,174941, z: -0,3727325, rx: 351,7601, ry: 91,50175, rz: 344,5508, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6743409, y: 1,17499, z: -0,3730341, rx: 351,7324, ry: 91,59811, rz: 344,5689, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6742833, y: 1,175046, z: -0,3732359, rx: 351,7446, ry: 91,73872, rz: 344,5762, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6742219, y: 1,175083, z: -0,3734562, rx: 351,7422, ry: 91,86629, rz: 344,5736, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6741822, y: 1,175086, z: -0,3737539, rx: 351,7446, ry: 91,9565, rz: 344,5702, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6740808, y: 1,175054, z: -0,3740646, rx: 351,7355, ry: 92,02193, rz: 344,5418, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6739511, y: 1,174992, z: -0,3743446, rx: 351,7307, ry: 92,06876, rz: 344,4634, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6738638, y: 1,174908, z: -0,3745868, rx: 351,7654, ry: 92,11531, rz: 344,3198, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6738114, y: 1,174828, z: -0,3747781, rx: 351,8417, ry: 92,15656, rz: 344,1656, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6738028, y: 1,174751, z: -0,3749963, rx: 351,8937, ry: 92,1094, rz: 344,0021, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6737103, y: 1,174683, z: -0,3752758, rx: 351,8904, ry: 92,01095, rz: 343,8657, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6736438, y: 1,174621, z: -0,3754777, rx: 351,9176, ry: 91,9756, rz: 343,7826, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6735704, y: 1,174599, z: -0,3755812, rx: 351,9282, ry: 91,98811, rz: 343,734, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6735063, y: 1,174585, z: -0,3755972, rx: 351,9607, ry: 92,03728, rz: 343,7253, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6734301, y: 1,174561, z: -0,3756077, rx: 351,9606, ry: 92,08224, rz: 343,7463, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,673287, y: 1,174536, z: -0,3755727, rx: 351,9466, ry: 92,13641, rz: 343,806, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6731139, y: 1,174522, z: -0,3755221, rx: 351,9123, ry: 92,17618, rz: 343,8685, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6729249, y: 1,174512, z: -0,375419, rx: 351,9146, ry: 92,22004, rz: 343,9166, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6727961, y: 1,174497, z: -0,3752621, rx: 351,926, ry: 92,21238, rz: 343,9761, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6726927, y: 1,174484, z: -0,3750783, rx: 351,9101, ry: 92,18842, rz: 344,0229, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6726013, y: 1,174462, z: -0,374883, rx: 351,9134, ry: 92,18101, rz: 344,0498, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6725094, y: 1,174422, z: -0,3746853, rx: 351,8942, ry: 92,17281, rz: 344,0474, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6724299, y: 1,174363, z: -0,3744726, rx: 351,9014, ry: 92,16483, rz: 344,0424, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,6723635, y: 1,174288, z: -0,3742422, rx: 351,9033, ry: 92,16381, rz: 344,0376, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:04, x: -0,0002465546, y: 1,174193, z: 2,527237E-05, rx: 351,91, ry: -0,002001635, rz: 344,0071, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,000559479, y: 1,174132, z: -8,261204E-05, rx: 351,9055, ry: 359,9222, rz: 343,998, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,001493692, y: 1,174058, z: -0,0002179146, rx: 351,8434, ry: 359,7856, rz: 344,1327, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,002321869, y: 1,174132, z: -0,0005554557, rx: 351,8123, ry: 359,7402, rz: 344,3127, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,002664357, y: 1,174185, z: -0,0007171631, rx: 351,7278, ry: 359,7336, rz: 344,4225, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,002951831, y: 1,174211, z: -0,0007688999, rx: 351,6989, ry: 359,7149, rz: 344,4984, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:04, x: -0,003231585, y: 1,174157, z: -0,0007680655, rx: 351,6924, ry: 359,6912, rz: 344,5605, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,003512144, y: 1,174137, z: -0,0007609129, rx: 351,6823, ry: 359,6309, rz: 344,6142, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,003769666, y: 1,174133, z: -0,0008062124, rx: 351,6952, ry: 359,5816, rz: 344,6374, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004027337, y: 1,174128, z: -0,0008676052, rx: 351,7213, ry: 359,5672, rz: 344,6079, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,00426355, y: 1,174044, z: -0,0008888245, rx: 351,725, ry: 359,571, rz: 344,5559, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004457653, y: 1,173897, z: -0,0008584261, rx: 351,7777, ry: 359,5868, rz: 344,4453, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004388571, y: 1,173795, z: -0,0007998347, rx: 351,7841, ry: 359,5379, rz: 344,4008, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004535109, y: 1,173661, z: -0,0007513762, rx: 351,7845, ry: 359,4629, rz: 344,3573, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004700065, y: 1,173584, z: -0,0007365346, rx: 351,7653, ry: 359,426, rz: 344,3394, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,004862159, y: 1,173555, z: -0,0007371902, rx: 351,7699, ry: 359,4205, rz: 344,3448, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005014002, y: 1,173552, z: -0,0007604957, rx: 351,8014, ry: 359,4097, rz: 344,4105, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005173683, y: 1,173596, z: -0,0007835627, rx: 351,7864, ry: 359,3909, rz: 344,4838, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005282909, y: 1,173698, z: -0,0008320212, rx: 351,7663, ry: 359,351, rz: 344,584, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005367935, y: 1,173788, z: -0,0009158254, rx: 351,7131, ry: 359,2829, rz: 344,6971, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005436778, y: 1,17386, z: -0,001056194, rx: 351,6763, ry: 359,2763, rz: 344,7692, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,00547713, y: 1,173904, z: -0,001212716, rx: 351,659, ry: 359,2675, rz: 344,8589, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005537242, y: 1,173918, z: -0,00130254, rx: 351,6071, ry: 359,2727, rz: 344,8996, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,00560379, y: 1,173928, z: -0,001332998, rx: 351,5927, ry: 359,2922, rz: 344,9125, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005652428, y: 1,173913, z: -0,001315713, rx: 351,6025, ry: 359,3126, rz: 344,8911, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005682141, y: 1,173872, z: -0,001332641, rx: 351,6408, ry: 359,265, rz: 344,858, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005698949, y: 1,173826, z: -0,00133574, rx: 351,6093, ry: 359,2071, rz: 344,8145, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005698353, y: 1,173765, z: -0,001307368, rx: 351,6565, ry: 359,1758, rz: 344,7603, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,00571242, y: 1,173708, z: -0,001253426, rx: 351,6588, ry: 359,1078, rz: 344,7451, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005770624, y: 1,17363, z: -0,001183271, rx: 351,6589, ry: 359,0566, rz: 344,7659, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,005893588, y: 1,173559, z: -0,001078486, rx: 351,6514, ry: 358,9786, rz: 344,8582, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,006087303, y: 1,173496, z: -0,001022935, rx: 351,6329, ry: 358,9192, rz: 344,9704, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,006398231, y: 1,173452, z: -0,0009400845, rx: 351,6039, ry: 358,868, rz: 345,1322, instruction ID: 0, Game state: Waiting for user to read instruction
