Timestamp: 7-3-2024 15:03:36, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:37, x: 0,07978621, y: 1,289062, z: 0,2240368, rx: 64,29104, ry: 2,022016, rz: 351,8703, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04843763, y: 1,311466, z: 0,1111888, rx: 7,731569, ry: 11,40723, rz: 0,2347099, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04949699, y: 1,310889, z: 0,1117593, rx: 7,773813, ry: 11,07745, rz: 0,7148333, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05025868, y: 1,309659, z: 0,1122617, rx: 7,715255, ry: 11,16912, rz: 0,9963831, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05067583, y: 1,310006, z: 0,1124464, rx: 7,843968, ry: 11,21208, rz: 0,9014931, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05083974, y: 1,310105, z: 0,1127478, rx: 7,697058, ry: 10,98377, rz: 0,8549378, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05151966, y: 1,309884, z: 0,1129673, rx: 7,509104, ry: 10,93714, rz: 1,018449, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,0516877, y: 1,309258, z: 0,1130742, rx: 7,427046, ry: 11,03488, rz: 1,00156, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05201712, y: 1,308922, z: 0,1129086, rx: 7,508648, ry: 11,12787, rz: 0,9480367, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05195111, y: 1,309358, z: 0,1132448, rx: 7,429867, ry: 11,16317, rz: 0,7969335, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05211094, y: 1,309724, z: 0,1134831, rx: 7,371087, ry: 11,16943, rz: 0,7456208, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05232041, y: 1,309648, z: 0,1136136, rx: 7,295399, ry: 11,10985, rz: 0,6607918, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,052183, y: 1,309705, z: 0,113714, rx: 7,199467, ry: 10,97941, rz: 0,5899232, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05188647, y: 1,309891, z: 0,1138699, rx: 7,138001, ry: 10,86195, rz: 0,5690891, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05135558, y: 1,310376, z: 0,1142792, rx: 7,04651, ry: 10,71857, rz: 0,6147183, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05047141, y: 1,311685, z: 0,1152413, rx: 6,883992, ry: 10,60896, rz: 0,6661267, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,05001554, y: 1,312265, z: 0,1162029, rx: 6,625765, ry: 10,60099, rz: 0,6428991, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04841962, y: 1,313205, z: 0,1174022, rx: 6,405033, ry: 10,48182, rz: 0,4558189, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04902233, y: 1,313462, z: 0,1169278, rx: 6,352901, ry: 10,15379, rz: 0,2904353, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04837743, y: 1,314031, z: 0,1180738, rx: 5,985829, ry: 10,16319, rz: 0,2120179, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,0479565, y: 1,314507, z: 0,1184012, rx: 5,803071, ry: 10,0706, rz: 0,2065779, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04731402, y: 1,314725, z: 0,1190752, rx: 5,728466, ry: 9,910127, rz: 0,04996219, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04666449, y: 1,314851, z: 0,1197413, rx: 5,71156, ry: 9,667478, rz: 359,9715, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,0464434, y: 1,315217, z: 0,1201891, rx: 5,613164, ry: 9,507251, rz: 359,6618, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04681716, y: 1,315884, z: 0,1207824, rx: 5,474204, ry: 9,447696, rz: 359,5345, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04642402, y: 1,315946, z: 0,1215636, rx: 5,250361, ry: 9,687681, rz: 359,4007, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04630755, y: 1,31628, z: 0,1221877, rx: 4,973372, ry: 9,6524, rz: 359,0293, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04614311, y: 1,316836, z: 0,1227338, rx: 4,751631, ry: 9,694722, rz: 358,6752, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04647651, y: 1,317141, z: 0,1231044, rx: 4,494637, ry: 9,775802, rz: 358,4801, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:39, x: 0,04687494, y: 1,317489, z: 0,1233143, rx: 4,293927, ry: 9,957891, rz: 358,3197, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04726522, y: 1,317572, z: 0,1233892, rx: 4,148805, ry: 10,1404, rz: 358,2491, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04750064, y: 1,317758, z: 0,1234751, rx: 4,070996, ry: 10,28904, rz: 358,2836, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04745268, y: 1,318003, z: 0,1236906, rx: 3,947846, ry: 10,38667, rz: 358,2757, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04729476, y: 1,318359, z: 0,1238612, rx: 3,815272, ry: 10,43756, rz: 358,2147, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04722637, y: 1,318755, z: 0,1239485, rx: 3,701008, ry: 10,4647, rz: 358,1916, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04716278, y: 1,319106, z: 0,1240335, rx: 3,553303, ry: 10,50635, rz: 358,1803, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04698502, y: 1,319378, z: 0,1240879, rx: 3,395769, ry: 10,58903, rz: 358,1805, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04664867, y: 1,319536, z: 0,1241974, rx: 3,287364, ry: 10,65782, rz: 358,2593, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04617943, y: 1,319591, z: 0,1243088, rx: 3,194053, ry: 10,6753, rz: 358,3787, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04566216, y: 1,319656, z: 0,1245013, rx: 3,102772, ry: 10,64247, rz: 358,5612, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04522793, y: 1,319867, z: 0,1246374, rx: 2,977743, ry: 10,55265, rz: 358,7463, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,044416, y: 1,320104, z: 0,1249786, rx: 2,838337, ry: 10,50213, rz: 358,8001, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04385773, y: 1,320061, z: 0,1252231, rx: 2,718443, ry: 10,38594, rz: 358,8884, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04306019, y: 1,319963, z: 0,1255965, rx: 2,699969, ry: 10,33637, rz: 358,9691, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04217446, y: 1,319706, z: 0,1261291, rx: 2,671181, ry: 10,28192, rz: 359,0013, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04122621, y: 1,319511, z: 0,1267487, rx: 2,684482, ry: 10,21306, rz: 359,0286, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,04034457, y: 1,319489, z: 0,1274641, rx: 2,662049, ry: 10,13704, rz: 359,0419, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03955121, y: 1,319425, z: 0,1281371, rx: 2,646425, ry: 10,06909, rz: 359,081, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03876125, y: 1,31921, z: 0,1290022, rx: 2,615602, ry: 10,0512, rz: 359,0931, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03787859, y: 1,318962, z: 0,1299428, rx: 2,660605, ry: 10,075, rz: 359,0712, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03704884, y: 1,318636, z: 0,1310436, rx: 2,661669, ry: 10,08543, rz: 359,0562, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03619886, y: 1,318348, z: 0,1323228, rx: 2,672074, ry: 10,15465, rz: 359,0153, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03550534, y: 1,318189, z: 0,1334767, rx: 2,62339, ry: 10,27439, rz: 358,9719, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03486627, y: 1,317949, z: 0,1346966, rx: 2,577843, ry: 10,34721, rz: 358,9285, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03418284, y: 1,317539, z: 0,1359753, rx: 2,540025, ry: 10,45288, rz: 358,897, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03349365, y: 1,317072, z: 0,1373454, rx: 2,550246, ry: 10,56376, rz: 358,8676, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03283235, y: 1,316648, z: 0,1388316, rx: 2,5517, ry: 10,68215, rz: 358,7993, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03234268, y: 1,316409, z: 0,1402222, rx: 2,527003, ry: 10,80765, rz: 358,7033, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03190303, y: 1,316118, z: 0,1417776, rx: 2,454539, ry: 10,95444, rz: 358,6304, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03154999, y: 1,315884, z: 0,1433892, rx: 2,365041, ry: 11,11749, rz: 358,6121, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03121011, y: 1,315583, z: 0,1449392, rx: 2,293828, ry: 11,23736, rz: 358,673, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03091209, y: 1,315125, z: 0,1463112, rx: 2,372683, ry: 11,26236, rz: 358,83, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03066523, y: 1,314699, z: 0,1474884, rx: 2,589188, ry: 11,23912, rz: 359,0654, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03062338, y: 1,31418, z: 0,148565, rx: 2,794398, ry: 11,11212, rz: 359,2784, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03061509, y: 1,31388, z: 0,1497082, rx: 2,943009, ry: 10,99307, rz: 359,4072, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03080162, y: 1,31383, z: 0,1508886, rx: 2,9299, ry: 10,89248, rz: 359,4445, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03098648, y: 1,313826, z: 0,1521668, rx: 2,75553, ry: 10,86544, rz: 359,3929, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03131322, y: 1,313691, z: 0,153317, rx: 2,587871, ry: 10,87685, rz: 359,401, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03171203, y: 1,313351, z: 0,1542721, rx: 2,48577, ry: 10,90702, rz: 359,4311, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03210119, y: 1,312993, z: 0,1549538, rx: 2,525789, ry: 10,90402, rz: 359,3914, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03246293, y: 1,312653, z: 0,1556333, rx: 2,598981, ry: 10,90625, rz: 359,2881, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03294886, y: 1,31234, z: 0,1561008, rx: 2,731014, ry: 10,90003, rz: 359,1595, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03338698, y: 1,311995, z: 0,156619, rx: 2,862693, ry: 10,94636, rz: 359,0646, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03384107, y: 1,311741, z: 0,1570703, rx: 2,960816, ry: 10,99851, rz: 358,9912, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03431417, y: 1,311579, z: 0,1574441, rx: 2,987282, ry: 11,04781, rz: 358,9305, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03480671, y: 1,311411, z: 0,157688, rx: 2,956967, ry: 11,0696, rz: 358,8597, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03521203, y: 1,311318, z: 0,1578284, rx: 2,945947, ry: 11,08961, rz: 358,8075, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,0356554, y: 1,311247, z: 0,1578331, rx: 2,953472, ry: 11,07595, rz: 358,783, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03603412, y: 1,311174, z: 0,1577282, rx: 2,960086, ry: 11,04534, rz: 358,7384, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03643177, y: 1,311124, z: 0,1575511, rx: 2,956511, ry: 11,01596, rz: 358,6731, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03690512, y: 1,311174, z: 0,1573404, rx: 2,930499, ry: 11,02057, rz: 358,6119, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03740261, y: 1,311316, z: 0,157012, rx: 2,866969, ry: 11,03749, rz: 358,5625, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03787204, y: 1,311456, z: 0,1566033, rx: 2,804991, ry: 11,06364, rz: 358,5124, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03832527, y: 1,311524, z: 0,1561462, rx: 2,747722, ry: 11,10765, rz: 358,4826, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03871361, y: 1,311634, z: 0,1556033, rx: 2,725315, ry: 11,13639, rz: 358,4683, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03913965, y: 1,311736, z: 0,1550303, rx: 2,696976, ry: 11,1476, rz: 358,4597, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,03957214, y: 1,311964, z: 0,1544358, rx: 2,671004, ry: 11,1556, rz: 358,4562, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:40, x: 0,0005151937, y: 1,312192, z: -0,0004885346, rx: 2,590797, ry: 0,0008376945, rz: 358,4294, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,0009616865, y: 1,312339, z: -0,001018301, rx: 2,506743, ry: 0,01364943, rz: 358,4106, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,0028556, y: 1,31301, z: -0,003161475, rx: 2,322258, ry: 0,04618581, rz: 358,3194, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,004145789, y: 1,313547, z: -0,004761204, rx: 2,239423, ry: 0,04817951, rz: 358,2709, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,004504806, y: 1,313688, z: -0,00511156, rx: 2,180454, ry: 0,03189439, rz: 358,2608, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,00474318, y: 1,313917, z: -0,005502284, rx: 2,118728, ry: 0,01593819, rz: 358,2486, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,004993538, y: 1,314097, z: -0,00583972, rx: 2,057325, ry: -0,001719151, rz: 358,2696, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,005236547, y: 1,31416, z: -0,006129488, rx: 2,00722, ry: 359,964, rz: 358,2915, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,005490608, y: 1,31418, z: -0,006466523, rx: 1,962477, ry: 359,9248, rz: 358,3238, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,005758758, y: 1,314244, z: -0,00687933, rx: 1,922245, ry: 359,8785, rz: 358,2997, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,006049692, y: 1,31434, z: -0,007175982, rx: 1,913552, ry: 359,8466, rz: 358,2208, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:40, x: 0,006091072, y: 1,314461, z: -0,00709559, rx: 1,920107, ry: 359,8907, rz: 358,1823, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 15:03:41, x: 0,006413872, y: 1,314674, z: -0,007210612, rx: 1,827963, ry: 359,9453, rz: 358,1281, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,006787787, y: 1,314784, z: -0,00736852, rx: 1,71502, ry: 0,0108683, rz: 358,0731, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007144536, y: 1,314801, z: -0,00755699, rx: 1,659298, ry: 0,08567756, rz: 358,039, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007367055, y: 1,314897, z: -0,007699281, rx: 1,656705, ry: 0,1802454, rz: 357,9786, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007676364, y: 1,314968, z: -0,007809386, rx: 1,641192, ry: 0,2392252, rz: 357,9472, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,00791148, y: 1,315004, z: -0,00784719, rx: 1,610703, ry: 0,298789, rz: 357,9469, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008126597, y: 1,315, z: -0,007861972, rx: 1,602903, ry: 0,3476529, rz: 357,9633, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008302041, y: 1,314992, z: -0,007893965, rx: 1,61232, ry: 0,3723988, rz: 357,9799, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008596036, y: 1,315095, z: -0,008035764, rx: 1,625771, ry: 0,363762, rz: 357,99, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008687374, y: 1,315085, z: -0,008003309, rx: 1,630616, ry: 0,3250653, rz: 358,0041, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008745109, y: 1,315085, z: -0,007936358, rx: 1,625232, ry: 0,312066, rz: 357,9943, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008763774, y: 1,315097, z: -0,007841274, rx: 1,621598, ry: 0,2662307, rz: 357,9886, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008766963, y: 1,315106, z: -0,007748082, rx: 1,616447, ry: 0,1985801, rz: 357,9923, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008763493, y: 1,315106, z: -0,007660791, rx: 1,626798, ry: 0,1561917, rz: 357,977, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008751162, y: 1,315088, z: -0,007578254, rx: 1,641654, ry: 0,1116683, rz: 357,9714, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008707945, y: 1,315055, z: -0,007490963, rx: 1,649604, ry: 0,08164188, rz: 357,9612, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008643216, y: 1,315051, z: -0,007374212, rx: 1,657144, ry: 0,05182962, rz: 357,957, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008594503, y: 1,315077, z: -0,007254019, rx: 1,630066, ry: 0,02096454, rz: 357,9478, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008570426, y: 1,31515, z: -0,007115811, rx: 1,587101, ry: 0,01180259, rz: 357,9358, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008535243, y: 1,315223, z: -0,006975204, rx: 1,557821, ry: 359,9745, rz: 357,9247, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008492016, y: 1,315252, z: -0,006851256, rx: 1,56278, ry: 359,9502, rz: 357,9398, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008433375, y: 1,315285, z: -0,006736502, rx: 1,556628, ry: 359,9033, rz: 357,9568, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008337877, y: 1,315346, z: -0,006648242, rx: 1,538094, ry: 359,8477, rz: 357,9847, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008252428, y: 1,315403, z: -0,006599858, rx: 1,519616, ry: 359,7799, rz: 358,0097, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008184494, y: 1,315449, z: -0,006650701, rx: 1,533099, ry: 359,6947, rz: 358,058, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008114685, y: 1,315452, z: -0,006730109, rx: 1,547977, ry: 359,6083, rz: 358,0991, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,008028385, y: 1,315453, z: -0,006898999, rx: 1,585019, ry: 359,5149, rz: 358,1421, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007822639, y: 1,315491, z: -0,007118031, rx: 1,580978, ry: 359,3832, rz: 358,233, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007552107, y: 1,315593, z: -0,007380426, rx: 1,546111, ry: 359,2286, rz: 358,3427, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,007203373, y: 1,315762, z: -0,007717624, rx: 1,482047, ry: 359,0619, rz: 358,4334, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,006436623, y: 1,316102, z: -0,008388206, rx: 1,362674, ry: 358,878, rz: 358,5579, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,005743208, y: 1,316291, z: -0,008805335, rx: 1,239213, ry: 358,7097, rz: 358,6598, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,004841424, y: 1,316442, z: -0,009273335, rx: 1,074732, ry: 358,5521, rz: 358,7347, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,003553166, y: 1,316538, z: -0,009708375, rx: 0,9082271, ry: 358,4176, rz: 358,817, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,002224608, y: 1,316687, z: -0,01021458, rx: 0,7629243, ry: 358,2706, rz: 358,9446, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: 0,0007074019, y: 1,316695, z: -0,01072882, rx: 0,6434323, ry: 358,1464, rz: 359,1153, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,0009521255, y: 1,316692, z: -0,01119852, rx: 0,5533156, ry: 358,0333, rz: 359,3187, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,002878838, y: 1,31673, z: -0,01158558, rx: 0,4863067, ry: 357,9357, rz: 359,566, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,005010833, y: 1,316832, z: -0,01193182, rx: 0,4008145, ry: 357,8258, rz: 359,8273, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,007385653, y: 1,316711, z: -0,01218949, rx: 0,3041471, ry: 357,7031, rz: 0,1561513, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,009878132, y: 1,316579, z: -0,01249143, rx: 0,2377249, ry: 357,5489, rz: 0,4967551, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,01251442, y: 1,316499, z: -0,01282299, rx: 0,223527, ry: 357,3563, rz: 0,861966, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,01539908, y: 1,316239, z: -0,01301539, rx: 0,2072249, ry: 357,1735, rz: 1,232011, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,01834719, y: 1,315994, z: -0,01332387, rx: 0,194776, ry: 356,9845, rz: 1,58707, instruction ID: 1, Game state: Waiting for user to touch goal
