Timestamp: 7-3-2024 14:54:14, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 14:54:40, x: -0,1216173, y: 1,328376, z: 0,02546299, rx: 0,1957916, ry: 354,2797, rz: 12,15106, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1191279, y: 1,329091, z: 0,02486676, rx: 0,01834535, ry: 354,4197, rz: 11,86542, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1164873, y: 1,329863, z: 0,02428293, rx: 359,8744, ry: 354,5756, rz: 11,5263, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1137396, y: 1,330746, z: 0,02377057, rx: 359,7592, ry: 354,7921, rz: 11,1598, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1107501, y: 1,331626, z: 0,02321464, rx: 359,6299, ry: 355,0082, rz: 10,82613, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1075804, y: 1,332466, z: 0,02257532, rx: 359,5087, ry: 355,2422, rz: 10,47901, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1042297, y: 1,333303, z: 0,02188462, rx: 359,4049, ry: 355,4578, rz: 10,15247, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,1008009, y: 1,334085, z: 0,02125931, rx: 359,3091, ry: 355,6808, rz: 9,837946, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:40, x: -0,09729517, y: 1,334945, z: 0,02070552, rx: 359,2205, ry: 355,8992, rz: 9,532658, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,09368587, y: 1,335876, z: 0,02016205, rx: 359,1153, ry: 356,0801, rz: 9,209511, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,09007144, y: 1,336695, z: 0,01952088, rx: 358,987, ry: 356,2651, rz: 8,90869, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,08634692, y: 1,337503, z: 0,01893008, rx: 358,8737, ry: 356,416, rz: 8,635606, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,08267426, y: 1,33828, z: 0,01833576, rx: 358,7631, ry: 356,5595, rz: 8,374463, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,07899994, y: 1,339098, z: 0,01784956, rx: 358,6269, ry: 356,6526, rz: 8,079661, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,07535982, y: 1,339911, z: 0,01737678, rx: 358,4782, ry: 356,7164, rz: 7,752019, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,07165235, y: 1,340708, z: 0,01684129, rx: 358,3181, ry: 356,7607, rz: 7,440833, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,06792676, y: 1,341359, z: 0,01633674, rx: 358,1469, ry: 356,7848, rz: 7,125948, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,06417412, y: 1,341984, z: 0,01580435, rx: 358,0122, ry: 356,8034, rz: 6,81251, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,06049049, y: 1,342666, z: 0,01536149, rx: 357,8935, ry: 356,8015, rz: 6,483889, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,05673605, y: 1,343368, z: 0,01506257, rx: 357,7492, ry: 356,7664, rz: 6,163067, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,05299574, y: 1,343974, z: 0,01474559, rx: 357,5915, ry: 356,7357, rz: 5,847878, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,04923105, y: 1,344407, z: 0,01434785, rx: 357,4441, ry: 356,6883, rz: 5,535701, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,04552704, y: 1,344769, z: 0,0139237, rx: 357,3302, ry: 356,6503, rz: 5,208701, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,04180235, y: 1,345064, z: 0,01352578, rx: 357,2322, ry: 356,6275, rz: 4,886402, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,03809321, y: 1,345416, z: 0,01315153, rx: 357,1693, ry: 356,6005, rz: 4,50894, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,03444833, y: 1,345832, z: 0,01285672, rx: 357,0669, ry: 356,6011, rz: 4,081719, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,03080601, y: 1,346151, z: 0,0125798, rx: 356,9493, ry: 356,6331, rz: 3,617665, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,02729064, y: 1,346378, z: 0,01220465, rx: 356,8501, ry: 356,7277, rz: 3,095328, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,02385777, y: 1,346707, z: 0,01178014, rx: 356,7951, ry: 356,8587, rz: 2,527759, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:54:41, x: -0,02047026, y: 1,347066, z: 0,01136369, rx: 356,7254, ry: 356,9895, rz: 1,933528, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,01727623, y: 1,347467, z: 0,01102394, rx: 356,6794, ry: 357,2089, rz: 1,288632, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,0140748, y: 1,347724, z: 0,01069123, rx: 356,6502, ry: 357,4547, rz: 0,6605852, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,01112187, y: 1,348015, z: 0,01035339, rx: 356,646, ry: 357,7996, rz: 0,09092014, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,008369982, y: 1,348129, z: 0,009931386, rx: 356,6023, ry: 358,1675, rz: 359,6911, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,005867362, y: 1,348221, z: 0,009433031, rx: 356,5932, ry: 358,4823, rz: 359,4634, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,003660977, y: 1,348228, z: 0,009018302, rx: 356,5651, ry: 358,748, rz: 359,2915, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,001730442, y: 1,348349, z: 0,008640766, rx: 356,5284, ry: 358,9404, rz: 359,1515, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -1,734495E-05, y: 1,348511, z: 0,008306801, rx: 356,4531, ry: 359,1139, rz: 358,9908, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,001553297, y: 1,348632, z: 0,007924199, rx: 356,3307, ry: 359,2649, rz: 358,8678, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,002936542, y: 1,34872, z: 0,007569194, rx: 356,1866, ry: 359,4031, rz: 358,6995, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,004072964, y: 1,348744, z: 0,007261515, rx: 356,0552, ry: 359,5541, rz: 358,523, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,005167723, y: 1,348726, z: 0,006888926, rx: 355,9668, ry: 359,6462, rz: 358,3427, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,006003261, y: 1,348709, z: 0,006617546, rx: 355,912, ry: 359,7352, rz: 358,1468, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,006699383, y: 1,348692, z: 0,006369054, rx: 355,8574, ry: 359,8229, rz: 357,9438, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,007277966, y: 1,348615, z: 0,006079257, rx: 355,8387, ry: 359,8895, rz: 357,7644, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,007722676, y: 1,348603, z: 0,005771875, rx: 355,8423, ry: 359,943, rz: 357,6045, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,008008122, y: 1,348634, z: 0,005546749, rx: 355,8198, ry: 359,9803, rz: 357,4521, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,008135378, y: 1,348718, z: 0,005367994, rx: 355,8009, ry: 0,002516082, rz: 357,3002, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,00817132, y: 1,348741, z: 0,005209088, rx: 355,7711, ry: 0,03537666, rz: 357,1634, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,008146465, y: 1,348776, z: 0,005071044, rx: 355,7578, ry: 0,08144636, rz: 357,0448, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,008453131, y: 1,348793, z: 0,004857719, rx: 355,7324, ry: 0,1351557, rz: 356,9329, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,008260548, y: 1,348833, z: 0,004753053, rx: 355,6974, ry: 0,1849368, rz: 356,8852, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,007909715, y: 1,348911, z: 0,0046947, rx: 355,6489, ry: 0,1858719, rz: 356,9226, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,007447004, y: 1,348999, z: 0,004654229, rx: 355,5844, ry: 0,151283, rz: 356,9891, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,00691396, y: 1,349038, z: 0,004616559, rx: 355,5323, ry: 0,09314115, rz: 357,0444, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,005972922, y: 1,348886, z: 0,004615784, rx: 355,511, ry: 0,03349348, rz: 357,0611, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,005397618, y: 1,348916, z: 0,004541397, rx: 355,5294, ry: 359,9649, rz: 357,1005, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,004816175, y: 1,348942, z: 0,004506767, rx: 355,5145, ry: 359,877, rz: 357,1553, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,004143775, y: 1,349028, z: 0,004508913, rx: 355,4837, ry: 359,8128, rz: 357,1707, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,003460467, y: 1,349125, z: 0,004485309, rx: 355,4688, ry: 359,7386, rz: 357,1943, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,002725303, y: 1,34927, z: 0,004487336, rx: 355,4721, ry: 359,6837, rz: 357,1947, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,002018571, y: 1,349411, z: 0,004464388, rx: 355,4582, ry: 359,6227, rz: 357,1919, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,001262486, y: 1,349578, z: 0,004446447, rx: 355,4199, ry: 359,5799, rz: 357,2076, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: 0,0005381107, y: 1,349717, z: 0,004429579, rx: 355,4136, ry: 359,5415, rz: 357,2537, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,0002116561, y: 1,349845, z: 0,004391909, rx: 355,4258, ry: 359,4949, rz: 357,311, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,0009464622, y: 1,349957, z: 0,004340649, rx: 355,4572, ry: 359,4601, rz: 357,3893, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,001695037, y: 1,350162, z: 0,004332483, rx: 355,4854, ry: 359,4315, rz: 357,4898, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,002431631, y: 1,350384, z: 0,004361868, rx: 355,4877, ry: 359,3922, rz: 357,5753, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,003208458, y: 1,350448, z: 0,004424036, rx: 355,4745, ry: 359,3582, rz: 357,6679, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,003938854, y: 1,350417, z: 0,004446507, rx: 355,5161, ry: 359,3141, rz: 357,7769, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,004721582, y: 1,350389, z: 0,004483879, rx: 355,6037, ry: 359,2646, rz: 357,8967, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,005450726, y: 1,350418, z: 0,004528701, rx: 355,7017, ry: 359,1935, rz: 358,0089, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,006199479, y: 1,350483, z: 0,004604697, rx: 355,7839, ry: 359,1313, rz: 358,1243, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,00688833, y: 1,350459, z: 0,004675746, rx: 355,8349, ry: 359,057, rz: 358,2666, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,007573247, y: 1,350443, z: 0,004653573, rx: 355,9203, ry: 358,9502, rz: 358,4256, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,008256614, y: 1,350441, z: 0,004645288, rx: 355,9934, ry: 358,8435, rz: 358,6183, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,008865356, y: 1,350423, z: 0,004583418, rx: 356,0469, ry: 358,7033, rz: 358,7965, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,009428024, y: 1,350364, z: 0,004505754, rx: 356,097, ry: 358,5613, rz: 358,945, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,00995189, y: 1,350345, z: 0,004436672, rx: 356,1558, ry: 358,4297, rz: 359,0914, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,01045364, y: 1,350506, z: 0,004316807, rx: 356,1826, ry: 358,2975, rz: 359,2006, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:41, x: -0,01092583, y: 1,35068, z: 0,00421834, rx: 356,167, ry: 358,183, rz: 359,3102, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01137376, y: 1,350802, z: 0,004090428, rx: 356,1499, ry: 358,0741, rz: 359,4296, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01178646, y: 1,350837, z: 0,003995359, rx: 356,1515, ry: 357,9656, rz: 359,5643, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01217908, y: 1,350961, z: 0,003853798, rx: 356,1509, ry: 357,8517, rz: 359,6599, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01245934, y: 1,351139, z: 0,00366497, rx: 356,1393, ry: 357,7301, rz: 359,7664, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0127663, y: 1,351334, z: 0,003525376, rx: 356,1106, ry: 357,6333, rz: 359,8577, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01303017, y: 1,351452, z: 0,003377557, rx: 356,0622, ry: 357,5314, rz: 359,949, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0132342, y: 1,35149, z: 0,003167629, rx: 356,0211, ry: 357,4253, rz: 0,0281876, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01341891, y: 1,35143, z: 0,002888381, rx: 356,006, ry: 357,3191, rz: 0,09496185, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01361686, y: 1,351344, z: 0,002650738, rx: 356,0034, ry: 357,2208, rz: 0,151486, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0137794, y: 1,351254, z: 0,002389669, rx: 356,0385, ry: 357,1037, rz: 0,2002827, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01398283, y: 1,35115, z: 0,002103508, rx: 356,0653, ry: 356,9956, rz: 0,2252064, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01412207, y: 1,350985, z: 0,001857877, rx: 356,1026, ry: 356,8862, rz: 0,2729387, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01431727, y: 1,350926, z: 0,00157553, rx: 356,16, ry: 356,7831, rz: 0,3197111, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01443791, y: 1,35079, z: 0,001294315, rx: 356,1836, ry: 356,6741, rz: 0,3733261, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01453179, y: 1,350589, z: 0,000957191, rx: 356,2107, ry: 356,5614, rz: 0,4002322, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01455945, y: 1,350411, z: 0,0006440878, rx: 356,2612, ry: 356,4774, rz: 0,4138976, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01449502, y: 1,35028, z: 0,000254631, rx: 356,3233, ry: 356,4193, rz: 0,4343062, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01436728, y: 1,350118, z: -0,000123024, rx: 356,3867, ry: 356,3843, rz: 0,4455623, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0141536, y: 1,349997, z: -0,0005090833, rx: 356,4356, ry: 356,3642, rz: 0,4493366, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01392704, y: 1,349834, z: -0,0009000301, rx: 356,4459, ry: 356,3592, rz: 0,4428018, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01360196, y: 1,349692, z: -0,001314759, rx: 356,4449, ry: 356,3721, rz: 0,4223199, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01329619, y: 1,349575, z: -0,001678288, rx: 356,4331, ry: 356,4115, rz: 0,3845808, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01298982, y: 1,349491, z: -0,002009034, rx: 356,4156, ry: 356,4547, rz: 0,3466668, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0125857, y: 1,349457, z: -0,002397597, rx: 356,3641, ry: 356,4639, rz: 0,3029453, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01230437, y: 1,349317, z: -0,002665877, rx: 356,2834, ry: 356,4965, rz: 0,2229055, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01192552, y: 1,349281, z: -0,002956092, rx: 356,2183, ry: 356,4913, rz: 0,130626, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01156086, y: 1,349261, z: -0,00322181, rx: 356,1216, ry: 356,5064, rz: 0,03051942, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01118255, y: 1,34925, z: -0,003459156, rx: 356,0331, ry: 356,524, rz: 359,9179, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01078725, y: 1,349227, z: -0,003672302, rx: 355,949, ry: 356,5582, rz: 359,8233, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01035559, y: 1,349158, z: -0,003874958, rx: 355,8687, ry: 356,5874, rz: 359,7479, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,009992659, y: 1,349084, z: -0,004024088, rx: 355,7773, ry: 356,6467, rz: 359,6489, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,009585977, y: 1,349015, z: -0,004210353, rx: 355,7336, ry: 356,7013, rz: 359,5899, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,00919193, y: 1,34892, z: -0,004340827, rx: 355,7018, ry: 356,753, rz: 359,548, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008821189, y: 1,348886, z: -0,004434347, rx: 355,6888, ry: 356,8057, rz: 359,4916, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008483112, y: 1,348814, z: -0,004484057, rx: 355,677, ry: 356,8626, rz: 359,4382, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008165777, y: 1,348769, z: -0,004515648, rx: 355,6632, ry: 356,9152, rz: 359,3697, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007931292, y: 1,348695, z: -0,004525065, rx: 355,6555, ry: 356,9954, rz: 359,318, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007633209, y: 1,348589, z: -0,004518628, rx: 355,6664, ry: 357,05, rz: 359,2785, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007396758, y: 1,348461, z: -0,0044052, rx: 355,6723, ry: 357,1074, rz: 359,2365, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007196903, y: 1,348371, z: -0,00426662, rx: 355,6888, ry: 357,1523, rz: 359,1966, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007036924, y: 1,348326, z: -0,00406456, rx: 355,7061, ry: 357,1805, rz: 359,1622, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,006772161, y: 1,348239, z: -0,004056633, rx: 355,704, ry: 357,1816, rz: 359,1318, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,006679714, y: 1,348208, z: -0,003817201, rx: 355,6679, ry: 357,1747, rz: 359,1114, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,006666124, y: 1,348266, z: -0,003493905, rx: 355,6136, ry: 357,1603, rz: 359,0721, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,00668937, y: 1,348356, z: -0,003104508, rx: 355,5763, ry: 357,1452, rz: 359,0316, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,006922841, y: 1,34851, z: -0,002551258, rx: 355,5602, ry: 357,1422, rz: 358,9793, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,006996274, y: 1,34855, z: -0,002170265, rx: 355,5604, ry: 357,1362, rz: 358,9165, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,00714922, y: 1,348519, z: -0,001767576, rx: 355,5791, ry: 357,1405, rz: 358,8702, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007351696, y: 1,348542, z: -0,001376629, rx: 355,6243, ry: 357,1577, rz: 358,8397, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,00757122, y: 1,348419, z: -0,0009262562, rx: 355,6524, ry: 357,1745, rz: 358,8207, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,007855415, y: 1,348364, z: -0,0005261302, rx: 355,728, ry: 357,1976, rz: 358,815, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008162022, y: 1,348163, z: -0,0001512766, rx: 355,8035, ry: 357,208, rz: 358,8116, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008507967, y: 1,348023, z: 0,0002360344, rx: 355,9243, ry: 357,2231, rz: 358,8248, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,008858323, y: 1,347839, z: 0,0006130338, rx: 356,0162, ry: 357,2352, rz: 358,8647, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,00926733, y: 1,347634, z: 0,000980258, rx: 356,1069, ry: 357,2467, rz: 358,9282, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,009751618, y: 1,347478, z: 0,001297116, rx: 356,1876, ry: 357,2381, rz: 358,9992, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,0102765, y: 1,347279, z: 0,001622438, rx: 356,2673, ry: 357,2176, rz: 359,0728, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01077557, y: 1,347127, z: 0,001873672, rx: 356,3454, ry: 357,1676, rz: 359,1232, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01128262, y: 1,346998, z: 0,002123415, rx: 356,4255, ry: 357,1239, rz: 359,2037, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:54:42, x: -0,01183796, y: 1,346891, z: 0,002359033, rx: 356,4962, ry: 357,0847, rz: 359,2948, instruction ID: 1, Game state: Waiting before next instruction is given
