Timestamp: 7-3-2024 13:41:35, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:36, x: -0,7275339, y: 1,267446, z: -0,6136227, rx: 14,59892, ry: 89,31961, rz: 357,3016, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7623462, y: 1,303345, z: -0,5724306, rx: 1,56771, ry: 88,38826, rz: 0,4009489, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7622719, y: 1,303505, z: -0,5728292, rx: 1,518502, ry: 88,43236, rz: 0,2355808, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7622144, y: 1,303596, z: -0,5731879, rx: 1,46534, ry: 88,52384, rz: 0,07175051, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7622425, y: 1,30369, z: -0,573577, rx: 1,466649, ry: 88,61366, rz: 359,943, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7622681, y: 1,303731, z: -0,5739073, rx: 1,473097, ry: 88,73082, rz: 359,8444, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,762287, y: 1,303753, z: -0,57425, rx: 1,50179, ry: 88,86737, rz: 359,7807, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7623356, y: 1,303771, z: -0,57459, rx: 1,550672, ry: 89,0135, rz: 359,7614, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7623487, y: 1,303754, z: -0,5748823, rx: 1,573672, ry: 89,16656, rz: 359,7589, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7624056, y: 1,303771, z: -0,5751646, rx: 1,586742, ry: 89,30682, rz: 359,7931, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,762436, y: 1,303789, z: -0,5753663, rx: 1,583935, ry: 89,44757, rz: 359,8233, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7624743, y: 1,303814, z: -0,5756617, rx: 1,580406, ry: 89,56369, rz: 359,8647, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7625242, y: 1,303805, z: -0,5758006, rx: 1,575521, ry: 89,62267, rz: 359,8898, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7625617, y: 1,303785, z: -0,5759073, rx: 1,55874, ry: 89,68748, rz: 359,918, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7626089, y: 1,30377, z: -0,5759868, rx: 1,53167, ry: 89,718, rz: 359,9376, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7626819, y: 1,303779, z: -0,5760353, rx: 1,512401, ry: 89,71995, rz: 359,9569, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7627484, y: 1,303782, z: -0,5760754, rx: 1,490527, ry: 89,72841, rz: 359,9652, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7628348, y: 1,303799, z: -0,5761019, rx: 1,48019, ry: 89,73479, rz: 359,9398, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7629454, y: 1,303802, z: -0,5761585, rx: 1,466224, ry: 89,72103, rz: 359,9325, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7630593, y: 1,303795, z: -0,57623, rx: 1,43601, ry: 89,72033, rz: 359,9308, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7631789, y: 1,303793, z: -0,5762632, rx: 1,413056, ry: 89,70731, rz: 359,8926, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7632954, y: 1,303814, z: -0,5762524, rx: 1,385593, ry: 89,68181, rz: 359,8706, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7633973, y: 1,303847, z: -0,5762452, rx: 1,362148, ry: 89,64803, rz: 359,8719, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7634878, y: 1,303897, z: -0,5762341, rx: 1,318601, ry: 89,60749, rz: 359,8965, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7635458, y: 1,30398, z: -0,5762517, rx: 1,276152, ry: 89,54494, rz: 359,9087, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,763603, y: 1,304058, z: -0,5762728, rx: 1,235541, ry: 89,47287, rz: 359,9341, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7636661, y: 1,304136, z: -0,5763155, rx: 1,199696, ry: 89,38991, rz: 359,9653, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7637272, y: 1,304203, z: -0,5763613, rx: 1,160903, ry: 89,31496, rz: 359,9439, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7638018, y: 1,304269, z: -0,5764361, rx: 1,143946, ry: 89,23318, rz: 359,9108, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,763866, y: 1,304322, z: -0,5765628, rx: 1,108784, ry: 89,18305, rz: 359,84, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7639126, y: 1,304368, z: -0,5767457, rx: 1,087191, ry: 89,12769, rz: 359,7654, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7639459, y: 1,304431, z: -0,5769361, rx: 1,056099, ry: 89,08321, rz: 359,6949, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7639508, y: 1,304531, z: -0,5771526, rx: 1,011419, ry: 89,05595, rz: 359,6016, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7639291, y: 1,304679, z: -0,577381, rx: 0,960481, ry: 89,03469, rz: 359,5215, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7638872, y: 1,304859, z: -0,5776122, rx: 0,9015751, ry: 89,03236, rz: 359,4511, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7638023, y: 1,305041, z: -0,5778651, rx: 0,8474562, ry: 89,03703, rz: 359,4096, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7637222, y: 1,305195, z: -0,578129, rx: 0,8181112, ry: 89,06268, rz: 359,3895, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7636838, y: 1,305329, z: -0,5783718, rx: 0,8041477, ry: 89,08524, rz: 359,3596, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7636873, y: 1,305419, z: -0,5785933, rx: 0,8040181, ry: 89,11835, rz: 359,3484, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7637068, y: 1,305472, z: -0,5787829, rx: 0,811801, ry: 89,1499, rz: 359,3384, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7637294, y: 1,305519, z: -0,5789418, rx: 0,8177546, ry: 89,17123, rz: 359,3195, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7637852, y: 1,305532, z: -0,5791012, rx: 0,8224977, ry: 89,19611, rz: 359,3045, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: -0,7638695, y: 1,305499, z: -0,5792366, rx: 0,8299137, ry: 89,22346, rz: 359,3005, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:41:40, x: 7,742643E-05, y: 1,305454, z: -7,331371E-05, rx: 0,835072, ry: 0,02118101, rz: 359,3026, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:40, x: 4,523993E-05, y: 1,305366, z: -0,0002501607, rx: 0,8501393, ry: 0,03508414, rz: 359,3757, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:40, x: 0,0001290441, y: 1,305233, z: -0,0007110834, rx: 0,9129245, ry: 0,08761075, rz: 359,5344, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: 9,328127E-05, y: 1,305102, z: -0,001155794, rx: 0,9933705, ry: 0,09276806, rz: 359,6931, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -9,596348E-06, y: 1,30509, z: -0,001369536, rx: 0,9779196, ry: 0,04769851, rz: 359,6856, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0001047254, y: 1,305129, z: -0,001583874, rx: 0,9674754, ry: 0,02697229, rz: 359,6839, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0001534224, y: 1,305163, z: -0,001793981, rx: 0,9405816, ry: -0,0007410445, rz: 359,71, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0001782775, y: 1,305224, z: -0,002020061, rx: 0,9327527, ry: 359,9806, rz: 359,7329, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0001814365, y: 1,30529, z: -0,002280474, rx: 0,9207258, ry: 359,9473, rz: 359,7632, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002318025, y: 1,305364, z: -0,002554297, rx: 0,9020304, ry: 359,9297, rz: 359,8175, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002553463, y: 1,305467, z: -0,002860963, rx: 0,8902304, ry: 359,8974, rz: 359,8576, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002815723, y: 1,30557, z: -0,003160954, rx: 0,8644485, ry: 359,8737, rz: 359,8766, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002431273, y: 1,305569, z: -0,003183365, rx: 0,8574696, ry: 359,8755, rz: 359,8781, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002367496, y: 1,305659, z: -0,003457844, rx: 0,8183962, ry: 359,851, rz: 359,8911, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002503991, y: 1,305769, z: -0,003718972, rx: 0,7746238, ry: 359,8333, rz: 359,8923, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,000258863, y: 1,305893, z: -0,003970981, rx: 0,7326877, ry: 359,823, rz: 359,9039, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002602339, y: 1,305999, z: -0,004217863, rx: 0,6802863, ry: 359,8071, rz: 359,905, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002713203, y: 1,306084, z: -0,004450142, rx: 0,6729693, ry: 359,7993, rz: 359,9087, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002426505, y: 1,306164, z: -0,004702866, rx: 0,6613013, ry: 359,7759, rz: 359,9193, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002322793, y: 1,306267, z: -0,004905224, rx: 0,63089, ry: 359,7589, rz: 359,9458, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002488494, y: 1,306378, z: -0,00504446, rx: 0,5642504, ry: 359,7359, rz: 359,9592, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002502203, y: 1,306472, z: -0,00519526, rx: 0,5213125, ry: 359,7039, rz: 359,9758, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002706647, y: 1,306501, z: -0,005348384, rx: 0,5272682, ry: 359,6908, rz: 359,9759, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,000274539, y: 1,306479, z: -0,005523503, rx: 0,5520547, ry: 359,6743, rz: 359,9839, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002738833, y: 1,306453, z: -0,005698383, rx: 0,5931392, ry: 359,6636, rz: 359,99, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002681017, y: 1,30642, z: -0,005854189, rx: 0,6025073, ry: 359,6511, rz: 359,9848, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,000282228, y: 1,306438, z: -0,005989194, rx: 0,6210581, ry: 359,6244, rz: 359,973, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0002971888, y: 1,306476, z: -0,00609231, rx: 0,6148337, ry: 359,6248, rz: 359,9668, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0003148317, y: 1,306532, z: -0,006161153, rx: 0,5854731, ry: 359,623, rz: 359,9343, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0003345609, y: 1,306556, z: -0,006219029, rx: 0,5531617, ry: 359,6335, rz: 359,8962, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0003566742, y: 1,306551, z: -0,006278694, rx: 0,5500267, ry: 359,6391, rz: 359,8799, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0003792048, y: 1,306534, z: -0,006332576, rx: 0,5501935, ry: 359,6254, rz: 359,8555, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0004091859, y: 1,306544, z: -0,00638485, rx: 0,5590292, ry: 359,6177, rz: 359,8495, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0004508495, y: 1,306538, z: -0,006421685, rx: 0,5582379, ry: 359,6217, rz: 359,8471, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0004853606, y: 1,306528, z: -0,006442428, rx: 0,5740702, ry: 359,6178, rz: 359,845, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0004968047, y: 1,30652, z: -0,006422102, rx: 0,5703691, ry: 359,6077, rz: 359,8437, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0005221367, y: 1,306538, z: -0,006388366, rx: 0,5454182, ry: 359,6027, rz: 359,8454, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0005700588, y: 1,306617, z: -0,00634104, rx: 0,509067, ry: 359,5945, rz: 359,8537, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,0006258488, y: 1,306699, z: -0,006298363, rx: 0,4778292, ry: 359,5876, rz: 359,8677, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:41:41, x: -0,00067693, y: 1,306758, z: -0,006247401, rx: 0,4588279, ry: 359,5744, rz: 359,8683, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0007175803, y: 1,306777, z: -0,006206274, rx: 0,4647261, ry: 359,559, rz: 359,8847, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0007379651, y: 1,30679, z: -0,006196439, rx: 0,4653911, ry: 359,5588, rz: 359,8931, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0007472634, y: 1,306769, z: -0,006182015, rx: 0,460044, ry: 359,547, rz: 359,9099, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,000795722, y: 1,306771, z: -0,006137073, rx: 0,4606096, ry: 359,5238, rz: 359,929, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0008530021, y: 1,306781, z: -0,006088436, rx: 0,4603149, ry: 359,5065, rz: 359,946, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0008974671, y: 1,306813, z: -0,006030977, rx: 0,4306772, ry: 359,4826, rz: 359,9405, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0009369254, y: 1,306865, z: -0,005965173, rx: 0,4124199, ry: 359,4596, rz: 359,9465, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0009569526, y: 1,306903, z: -0,005903244, rx: 0,3767446, ry: 359,4308, rz: 359,9575, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0009759068, y: 1,306932, z: -0,00584811, rx: 0,369028, ry: 359,4051, rz: 359,9354, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,001000583, y: 1,306956, z: -0,005800784, rx: 0,3664983, ry: 359,3807, rz: 359,9175, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,001029789, y: 1,306965, z: -0,005749941, rx: 0,3798342, ry: 359,3716, rz: 359,8992, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,00103426, y: 1,306966, z: -0,005710781, rx: 0,3883508, ry: 359,3516, rz: 359,8815, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,001037419, y: 1,306942, z: -0,005675852, rx: 0,4096926, ry: 359,3353, rz: 359,8792, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,001004577, y: 1,306881, z: -0,005649805, rx: 0,4217383, ry: 359,3162, rz: 359,8811, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0009655356, y: 1,306829, z: -0,005640149, rx: 0,4333444, ry: 359,3126, rz: 359,8934, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0009064078, y: 1,306833, z: -0,005649388, rx: 0,4361012, ry: 359,2954, rz: 359,8877, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0008032322, y: 1,306838, z: -0,00567466, rx: 0,4345357, ry: 359,2806, rz: 359,8613, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0006563663, y: 1,306857, z: -0,005718708, rx: 0,4223643, ry: 359,2813, rz: 359,8185, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,0004241467, y: 1,306876, z: -0,005780458, rx: 0,4049861, ry: 359,2614, rz: 359,7643, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: -0,000118494, y: 1,306921, z: -0,005856991, rx: 0,3797365, ry: 359,229, rz: 359,675, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,0002803206, y: 1,307036, z: -0,005970776, rx: 0,3398925, ry: 359,2142, rz: 359,5612, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,0010885, y: 1,307441, z: -0,006188154, rx: 0,2898586, ry: 359,2046, rz: 359,4469, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,00172466, y: 1,307698, z: -0,00633812, rx: 0,1999407, ry: 359,2032, rz: 359,3365, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,002359867, y: 1,307994, z: -0,006565988, rx: 0,1383232, ry: 359,208, rz: 359,2309, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,003099859, y: 1,308299, z: -0,006826222, rx: 0,08990054, ry: 359,2087, rz: 359,1304, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,003919184, y: 1,308561, z: -0,007099926, rx: 0,0004117032, ry: 359,2043, rz: 359,013, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,004809856, y: 1,30882, z: -0,007407188, rx: 359,9095, ry: 359,2198, rz: 358,8881, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,005701661, y: 1,309147, z: -0,00771296, rx: 359,8158, ry: 359,2529, rz: 358,7297, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,00663203, y: 1,309488, z: -0,008051693, rx: 359,71, ry: 359,2727, rz: 358,5815, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,007452846, y: 1,309813, z: -0,008401632, rx: 359,5752, ry: 359,3102, rz: 358,4759, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,008041859, y: 1,310009, z: -0,008761764, rx: 359,4811, ry: 359,3265, rz: 358,5664, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,008514643, y: 1,310228, z: -0,009190142, rx: 359,421, ry: 359,2787, rz: 358,6801, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,008757651, y: 1,31042, z: -0,009576857, rx: 359,3549, ry: 359,1826, rz: 358,8053, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:41, x: 0,00892508, y: 1,310619, z: -0,00991714, rx: 359,2609, ry: 359,0431, rz: 358,9673, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,008973181, y: 1,310806, z: -0,01017427, rx: 359,1251, ry: 358,92, rz: 359,0774, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,008886516, y: 1,310896, z: -0,01044518, rx: 358,9763, ry: 358,7938, rz: 359,1796, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,008653641, y: 1,310908, z: -0,0107404, rx: 358,8789, ry: 358,6464, rz: 359,2951, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,008200645, y: 1,31082, z: -0,01102382, rx: 358,819, ry: 358,4874, rz: 359,4144, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,007541716, y: 1,310719, z: -0,01124287, rx: 358,7961, ry: 358,2991, rz: 359,5655, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,006666362, y: 1,310604, z: -0,01136369, rx: 358,7571, ry: 358,0791, rz: 359,74, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,005589366, y: 1,310589, z: -0,01136857, rx: 358,6824, ry: 357,8983, rz: 359,9024, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,004352331, y: 1,310593, z: -0,01129645, rx: 358,6078, ry: 357,7214, rz: 0,07949059, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,002786517, y: 1,310502, z: -0,01115221, rx: 358,5244, ry: 357,5742, rz: 0,2645559, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: 0,0009639859, y: 1,310246, z: -0,01100963, rx: 358,4996, ry: 357,4254, rz: 0,4832548, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,001154661, y: 1,309937, z: -0,01077163, rx: 358,5158, ry: 357,2892, rz: 0,7036904, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,003457248, y: 1,309642, z: -0,0104652, rx: 358,503, ry: 357,1639, rz: 0,8855342, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,006154299, y: 1,309448, z: -0,01009077, rx: 358,4629, ry: 357,0625, rz: 1,032553, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,009070933, y: 1,308987, z: -0,009640574, rx: 358,4104, ry: 356,9716, rz: 1,209801, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,01223159, y: 1,3086, z: -0,009316564, rx: 358,496, ry: 356,8528, rz: 1,42616, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,01558983, y: 1,308008, z: -0,00900805, rx: 358,6394, ry: 356,6976, rz: 1,748691, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,01912022, y: 1,307297, z: -0,008764207, rx: 358,8508, ry: 356,4795, rz: 2,133323, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,02279031, y: 1,30666, z: -0,00851804, rx: 359,0046, ry: 356,245, rz: 2,561445, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,02655947, y: 1,306346, z: -0,008338332, rx: 359,1267, ry: 355,9545, rz: 3,003322, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,03036553, y: 1,305956, z: -0,008121252, rx: 359,1374, ry: 355,6873, rz: 3,426543, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,03428346, y: 1,305628, z: -0,007890105, rx: 359,1032, ry: 355,4446, rz: 3,834028, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,03831029, y: 1,305217, z: -0,007658958, rx: 359,0493, ry: 355,2452, rz: 4,227406, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,04221028, y: 1,304543, z: -0,007450998, rx: 359,0562, ry: 355,0578, rz: 4,641438, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:41:42, x: -0,0462805, y: 1,304362, z: -0,007093668, rx: 359,0116, ry: 354,8843, rz: 5,104881, instruction ID: 1, Game state: Waiting for user to touch goal
